"","ItemID.LIsting_id.","bundle_index","total","total_nofw","nongift","nongift_nofw","branded","branded_nofw","bundle_price","optimal_price","premium_percent"
"208",38708270318,2,12,12,1,1,2,2,3230,3324,-0.0291021671826625
"209",38708270318,3,12,12,1,1,2,2,3290,3340,-0.0151975683890578
"210",38708270318,4,14,14,1,1,2,2,3390,3337,0.0156342182890855
"211",38708270318,5,13,13,2,2,3,3,3350,3365,-0.00447761194029851
"212",38708270318,6,14,14,2,2,3,3,3380,3415,-0.0103550295857988
"213",38708270318,7,14,14,2,2,3,3,3440,3431,0.00261627906976744
"214",38708270318,8,16,16,2,2,3,3,4560,3428,0.248245614035088
"215",39237426326,0,0,0,0,0,0,0,2850,NA,NA
"216",39237426326,1,13,12,13,12,3,3,3080,3159,-0.0256493506493507
"217",39237426326,2,14,13,14,13,3,3,3150,3203,-0.0168253968253968
"218",39237426326,3,14,13,14,13,3,3,3190,3209,-0.00595611285266458
"219",39237426326,4,14,13,14,13,3,3,3280,3219,0.0185975609756098
"220",40148868087,0,0,0,0,0,0,0,2880,NA,NA
"221",40148868087,1,17,16,1,1,2,2,3030,3170,-0.0462046204620462
"222",40148868087,2,17,16,1,1,2,2,3080,3176,-0.0311688311688312
"223",40148868087,3,17,16,1,1,2,2,3130,3182,-0.0166134185303514
"224",40148868087,4,17,16,1,1,1,1,3160,3186,-0.00822784810126582
"225",40148868087,5,17,16,1,1,1,1,3190,3192,-0.000626959247648903
"226",40148868087,6,17,16,1,1,1,1,3230,3198,0.00990712074303406
"227",40148868087,7,17,16,1,1,1,1,3280,3208,0.0219512195121951
"228",40175359932,0,0,0,0,0,0,0,3890,NA,NA
"229",40175359932,1,18,16,2,0,0,0,4080,4364,-0.0696078431372549
"230",40175359932,2,18,16,2,0,0,0,4110,4378,-0.0652068126520681
"231",40175359932,3,18,16,2,0,0,0,4150,4376,-0.0544578313253012
"232",40175359932,4,19,17,2,0,0,0,4250,4414,-0.0385882352941176
"233",40175359932,5,19,17,2,0,0,0,4280,4428,-0.0345794392523364
"234",40175359932,6,19,17,2,0,0,0,4310,4426,-0.0269141531322506
"235",40175359932,7,19,17,2,0,0,0,4400,4434,-0.00772727272727273
"236",40452911197,0,0,0,0,0,0,0,2899,NA,NA
"237",40452911197,1,8,7,4,3,2,1,3050,3059,-0.00295081967213115
"238",40452911197,2,8,7,4,3,2,1,3080,3073,0.00227272727272727
"239",40452911197,3,8,7,4,3,2,1,3120,3079,0.0131410256410256
"240",40452911197,4,8,7,4,3,2,1,3180,3041,0.0437106918238994
"241",40452911197,5,14,13,5,4,2,1,3150,3182,-0.0101587301587302
"242",40452911197,6,14,13,5,4,2,1,3180,3196,-0.0050314465408805
"243",40452911197,7,14,13,5,4,2,1,3220,3202,0.00559006211180124
"244",40452911197,8,14,13,5,4,2,1,3280,3164,0.0353658536585366
"245",40565901878,0,0,0,0,0,0,0,3450,NA,NA
"246",40565901878,1,6,6,6,6,1,1,3490,3609,-0.0340974212034384
"247",40565901878,2,8,8,8,8,2,2,3655,3632,0.00629274965800274
"248",40565901878,3,12,12,12,12,5,5,3675,3762,-0.0236734693877551
"249",41802068265,0,0,0,0,0,0,0,2980,NA,NA
"250",41802068265,1,14,14,4,4,1,1,3200,3282,-0.025625
"251",41802068265,2,14,14,5,5,1,1,3240,3319,-0.0243827160493827
"252",41802068265,3,16,16,5,5,1,1,3310,3229,0.0244712990936556
"253",41802068265,4,19,19,9,9,2,2,3390,3346,0.0129793510324484
"254",41802068265,5,19,19,9,9,2,2,3460,3356,0.0300578034682081
"255",41802068265,6,10,10,10,10,3,3,3530,3161,0.104532577903683
"256",41802068265,7,23,23,12,12,4,4,3600,3408,0.0533333333333333
"257",41802068265,8,19,19,8,8,4,4,3700,3320,0.102702702702703
"258",42468840454,0,0,0,0,0,0,0,2880,NA,NA
