"","item_id","bundle_index","total","total_nofw","nongift","nongift_nofw","branded","branded_nofw","num_of_yuanzhuang","num_of_acc_no_price","bundle_price","price_ref","price_ref_adjgift","bundle_add_on","price_ref_rel","num_of_acc_rel","premium","premium_percent","ind_firstbundle_noacc","item_sales","bundle_sales","filterted_item_sales","filtered_bundle_sales","share","filtered_item_share"
"138",36513357018,4,13,13,13,13,4,4,13,0,3250,383,383,300,383,13,-83,-0.0255384615384615,TRUE,"0","0","0","0","0","0"
"139",36513357018,5,13,13,13,13,4,4,13,0,3300,405,405,350,405,13,-55,-0.0166666666666667,TRUE,"0","0","0","0","0","0"
"140",36574928690,1,6,6,6,6,1,1,6,0,2960,100,100,100,100,6,0,0,TRUE,"0","0","0","0","0","0"
"141",36574928690,2,8,8,8,8,2,2,8,0,3040,210,210,180,210,8,-30,-0.00986842105263158,TRUE,"0","0","0","0","0","0"
"142",36574928690,3,9,9,9,9,2,2,9,0,3150,370,370,290,370,9,-80,-0.0253968253968254,TRUE,"0","0","0","0","0","0"
"143",36574928690,4,9,9,9,9,2,2,9,0,3260,420,420,400,420,9,-20,-0.00613496932515337,TRUE,"0","0","0","0","0","0"
"144",36613205733,1,16,16,8,8,6,6,16,2,2999,260,170,150,260,16,-110,-0.0366788929643214,TRUE,"0","0","0","0","0","0"
"145",36613205733,2,18,18,15,15,6,6,18,2,3059,305,265,210,305,18,-95,-0.031055900621118,TRUE,"0","0","0","0","0","0"
"146",36613205733,3,19,19,16,16,7,7,19,2,3139,385,345,290,385,19,-95,-0.0302644154189232,TRUE,"0","0","0","0","0","0"
"147",36613205733,4,21,21,18,18,7,7,21,2,3239,425,385,390,425,21,-35,-0.0108058042605743,TRUE,"0","0","0","0","0","0"
"148",36613205733,5,22,22,19,19,8,8,22,2,3459,495,455,610,495,22,115,0.0332466030644695,TRUE,"0","0","0","0","0","0"
"149",36613205733,6,23,23,20,20,9,9,23,2,3589,580,540,740,580,23,160,0.0445806631373642,TRUE,"0","0","0","0","0","0"
"150",36910165248,1,7,6,6,5,0,0,7,1,3078,165,155,220,165,7,55,0.0178687459389214,TRUE,"117","60","54","30","0.512820512820513","0.555555555555556"
"151",36910165248,2,7,6,6,5,0,0,7,1,3118,170,160,260,170,7,90,0.0288646568313021,TRUE,"117","10","54","5","0.0854700854700855","0.0925925925925926"
"152",36910165248,3,12,10,11,9,0,0,12,2,3228,375,365,370,375,12,-5,-0.00154894671623296,TRUE,"117","5","54","3","0.0427350427350427","0.0555555555555556"
"153",36910165248,4,12,10,11,9,0,0,12,2,3268,380,370,410,380,12,30,0.00917992656058752,TRUE,"117","11","54","4","0.094017094017094","0.0740740740740741"
