"","item_id","item_sales","bundle_index","bundle_sales","filterted_item_sales","filtered_bundle_sales","share","filtered_item_share"
"395",5.23084e+11,150,"6",6,"30","2",0.04,"0.0666666666666667"
"396",5.23084e+11,150,"8",1,"30",".",0.00666666666666667,"."
"397",5.23372e+11,45,"0",45,".",".",1,"."
"398",5.23777e+11,2,"4",1,"1","1",0.5,"1"
"399",5.23777e+11,2,"5",1,"1",".",0.5,"."
"400",5.24096e+11,6,"0",6,"2","2",1,"1"
"401",5.24166e+11,150,"0",24,"125","4",0.16,"0.032"
"402",5.24166e+11,150,"1",38,"125","37",0.253333333333333,"0.296"
"403",5.24166e+11,150,"2",66,"125","66",0.44,"0.528"
"404",5.24166e+11,150,"3",6,"125","5",0.04,"0.04"
"405",5.24166e+11,150,"4",2,"125","2",0.0133333333333333,"0.016"
"406",5.24166e+11,150,"5",5,"125","5",0.0333333333333333,"0.04"
"407",5.24166e+11,150,"6",3,"125","3",0.02,"0.024"
"408",5.24166e+11,150,"7",3,"125","2",0.02,"0.016"
"409",5.24166e+11,150,"8",3,"125","1",0.02,"0.008"
"410",5.24766e+11,133,"0",6,"129","6",0.0451127819548872,"0.0465116279069767"
"411",5.24766e+11,133,"1",19,"129","17",0.142857142857143,"0.131782945736434"
"412",5.24766e+11,133,"2",11,"129","11",0.0827067669172932,"0.0852713178294574"
"413",5.24766e+11,133,"3",22,"129","22",0.165413533834586,"0.170542635658915"
"414",5.24766e+11,133,"4",16,"129","16",0.120300751879699,"0.124031007751938"
"415",5.24766e+11,133,"5",23,"129","22",0.172932330827068,"0.170542635658915"
"416",5.24766e+11,133,"6",10,"129","10",0.075187969924812,"0.0775193798449612"
"417",5.24766e+11,133,"7",12,"129","12",0.0902255639097744,"0.0930232558139535"
"418",5.24766e+11,133,"8",14,"129","13",0.105263157894737,"0.10077519379845"
"419",5.24793e+11,3,"0",3,".",".",1,"."
"420",5.25071e+11,6,"0",3,".",".",0.5,"."
"421",5.25071e+11,6,"3",1,".",".",0.166666666666667,"."
"422",5.25071e+11,6,"4",1,".",".",0.166666666666667,"."
"423",5.25071e+11,6,"5",1,".",".",0.166666666666667,"."
"424",5.25282e+11,1,"2",1,"1","1",1,"1"
"425",5.25401e+11,150,"0",67,"8",".",0.446666666666667,"."
"426",5.25401e+11,150,"1",26,"8","1",0.173333333333333,"0.125"
"427",5.25401e+11,150,"2",8,"8",".",0.0533333333333333,"."
"428",5.25401e+11,150,"3",7,"8","2",0.0466666666666667,"0.25"
"429",5.25401e+11,150,"4",5,"8",".",0.0333333333333333,"."
"430",5.25401e+11,150,"5",8,"8","4",0.0533333333333333,"0.5"
"431",5.25401e+11,150,"6",14,"8","1",0.0933333333333333,"0.125"
"432",5.25401e+11,150,"7",9,"8",".",0.06,"."
"433",5.25401e+11,150,"8",6,"8",".",0.04,"."
"434",5.25647e+11,4,"0",1,"2","1",0.25,"0.5"
"435",5.25647e+11,4,"1",2,"2","1",0.5,"0.5"
"436",5.25647e+11,4,"5",1,"2",".",0.25,"."
"437",5.26177e+11,150,"0",26,"124",".",0.173333333333333,"."
"438",5.26177e+11,150,"1",54,"124","54",0.36,"0.435483870967742"
"439",5.26177e+11,150,"2",39,"124","39",0.26,"0.314516129032258"
"440",5.26177e+11,150,"3",19,"124","19",0.126666666666667,"0.153225806451613"
"441",5.26177e+11,150,"4",4,"124","4",0.0266666666666667,"0.032258064516129"
"442",5.26177e+11,150,"5",3,"124","3",0.02,"0.0241935483870968"
"443",5.26177e+11,150,"6",3,"124","3",0.02,"0.0241935483870968"
"444",5.26177e+11,150,"7",2,"124","2",0.0133333333333333,"0.0161290322580645"
"445",5.26297e+11,32,"0",7,".",".",0.21875,"."
"446",5.26297e+11,32,"1",6,".",".",0.1875,"."
"447",5.26297e+11,32,"2",2,".",".",0.0625,"."
"448",5.26297e+11,32,"3",3,".",".",0.09375,"."
"449",5.26297e+11,32,"4",1,".",".",0.03125,"."
"450",5.26297e+11,32,"5",2,".",".",0.0625,"."
"451",5.26297e+11,32,"6",3,".",".",0.09375,"."
"452",5.26297e+11,32,"7",5,".",".",0.15625,"."
"453",5.26297e+11,32,"8",3,".",".",0.09375,"."
