"","item_id","bundle_index1","bundle_index2","premrel","diff","share","filtered_item_share"
"732",42681494957,2,4,119,12,NA,NA
"733",42681494957,2,5,192,12,NA,NA
"734",42681494957,3,4,97,8,NA,NA
"735",42681494957,3,5,170,10,NA,NA
"736",42681494957,4,5,73,2,NA,NA
"737",42981617542,1,2,-30,2,NA,NA
"738",42981617542,1,3,84,5,NA,NA
"739",42981617542,1,4,167,8,NA,NA
"740",42981617542,1,5,467,8,NA,NA
"741",42981617542,1,7,89,8,NA,NA
"742",42981617542,1,8,461,11,NA,NA
"743",42981617542,2,3,114,3,NA,NA
"744",42981617542,2,4,197,6,NA,NA
"745",42981617542,2,5,497,8,NA,NA
"746",42981617542,2,7,119,6,NA,NA
"747",42981617542,2,8,491,11,NA,NA
"748",42981617542,3,4,83,5,NA,NA
"749",42981617542,3,5,383,7,NA,NA
"750",42981617542,3,6,477,8,NA,NA
"751",42981617542,3,7,5,3,NA,NA
"752",42981617542,3,8,377,10,NA,NA
"753",42981617542,4,5,300,4,NA,NA
"754",42981617542,4,6,394,5,NA,NA
"755",42981617542,4,7,-78,8,NA,NA
"756",42981617542,4,8,294,7,NA,NA
"757",42981617542,5,6,94,3,NA,NA
"758",42981617542,5,7,-378,10,NA,NA
"759",42981617542,5,8,-6,5,NA,NA
"760",42981617542,6,7,-472,9,NA,NA
"761",42981617542,6,8,-100,2,NA,NA
"762",42981617542,7,8,372,9,NA,NA
"763",43168072227,1,2,42.1499999999996,1,NA,NA
"764",43168072227,1,3,138.76,5,NA,NA
"765",43168072227,1,4,32.0599999999997,12,NA,NA
"766",43168072227,1,5,128.34,12,NA,NA
"767",43168072227,1,6,217.77,12,NA,NA
"768",43168072227,1,7,170.09,13,NA,NA
"769",43168072227,1,8,236.09,13,NA,NA
"770",43168072227,2,3,96.6100000000001,4,NA,NA
"771",43168072227,2,4,-10.09,11,NA,NA
"772",43168072227,2,5,86.1900000000007,11,NA,NA
"773",43168072227,2,6,175.62,11,NA,NA
"774",43168072227,2,7,127.94,12,NA,NA
"775",43168072227,2,8,193.94,12,NA,NA
"776",43168072227,3,4,-106.7,9,NA,NA
"777",43168072227,3,5,-10.4199999999994,7,NA,NA
"778",43168072227,3,6,79.01,9,NA,NA
"779",43168072227,3,7,31.3300000000003,8,NA,NA
"780",43168072227,3,8,97.3300000000003,10,NA,NA
"781",43168072227,4,5,96.2800000000007,2,NA,NA
"782",43168072227,4,6,185.71,0,NA,NA
"783",43168072227,4,7,138.03,7,NA,NA
"784",43168072227,4,8,204.03,7,NA,NA
"785",43168072227,5,6,89.4299999999994,2,NA,NA
"786",43168072227,5,7,41.7499999999997,5,NA,NA
