"","ItemID.LIsting_id.","bundle_index","total","total_nofw","nongift","nongift_nofw","branded","branded_nofw","bundle_price","optimal_price","premium_percent"
"406",44881048637,3,7,7,7,7,3,3,3872,3325,0.141270661157025
"407",44881048637,4,10,10,10,10,4,4,4155,3525,0.151624548736462
"408",45219159638,0,20,20,20,20,0,0,2695,NA,NA
"409",45219159638,1,28,28,22,22,0,0,2735,NA,NA
"410",45219159638,2,28,28,22,22,0,0,2740,NA,NA
"411",45219159638,3,30,30,24,24,0,0,2780,NA,NA
"412",45219159638,4,30,30,24,24,0,0,2800,NA,NA
"413",45293052304,0,0,0,0,0,0,0,3100,NA,NA
"414",45293052304,1,13,13,13,13,1,1,3250,NA,NA
"415",45293052304,2,13,13,13,13,1,1,3310,NA,NA
"416",45293052304,3,13,13,13,13,1,1,3410,NA,NA
"417",45293052304,4,16,15,16,15,2,2,3430,NA,NA
"418",45293052304,5,16,15,16,15,2,2,3490,NA,NA
"419",45293052304,6,16,15,16,15,2,2,3590,NA,NA
"420",45410114111,0,0,0,0,0,0,0,3000,NA,NA
"421",45410114111,1,23,21,9,7,2,2,3260,NA,NA
"422",45410114111,2,23,21,9,7,2,2,3290,NA,NA
"423",45410114111,3,23,21,11,9,2,2,3350,NA,NA
"424",45410114111,4,25,23,9,9,3,3,3440,NA,NA
"425",45410114111,5,25,23,9,9,4,4,3500,NA,NA
"426",45410114111,6,26,24,10,10,7,7,3580,NA,NA
"427",45410114111,7,26,24,10,10,7,7,3650,NA,NA
"428",45410114111,8,26,24,10,10,7,7,3720,NA,NA
"429",521142166658,0,0,0,0,0,0,0,3450,NA,NA
"430",521513506795,0,0,0,0,0,0,0,2960,NA,NA
"431",521513506795,1,18,16,11,9,5,5,3150,NA,NA
"432",521513506795,2,18,16,11,9,5,5,3180,NA,NA
"433",521513506795,3,21,19,13,11,6,6,3290,NA,NA
"434",521513506795,4,21,19,13,11,6,6,3310,NA,NA
"435",521513506795,5,22,20,14,12,6,6,3350,NA,NA
"436",521513506795,6,23,21,14,12,6,6,3350,NA,NA
"437",521513506795,7,23,21,14,12,6,6,3380,NA,NA
"438",521513506795,8,23,21,14,12,6,6,3430,NA,NA
"439",521870063421,0,0,0,0,0,0,0,2950,NA,NA
"440",521870063421,1,11,11,8,8,11,11,3100,3370,-0.0870967741935484
"441",521870063421,2,11,11,8,8,11,11,3130,3375,-0.0782747603833866
"442",521870063421,3,10,10,8,8,10,10,3180,3330,-0.0471698113207547
"443",521870063421,4,12,12,10,10,12,12,3200,3570,-0.115625
"444",521870063421,5,12,12,10,10,12,12,3230,3545,-0.0975232198142415
"445",521870063421,6,13,13,10,10,13,13,3280,3570,-0.0884146341463415
"446",522033862841,0,0,0,0,0,0,0,3050,NA,NA
"447",522033862841,1,20,19,3,3,20,19,3350,NA,NA
"448",522033862841,2,20,19,3,3,20,19,3370,NA,NA
"449",522033862841,3,20,19,3,3,20,19,3400,NA,NA
"450",522033862841,4,20,19,3,3,20,19,3470,NA,NA
"451",522033862841,5,23,22,4,4,23,22,3600,NA,NA
"452",522033862841,6,22,21,4,4,22,21,3620,NA,NA
"453",522033862841,7,23,22,4,4,23,22,3650,NA,NA
"454",522033862841,8,24,23,4,4,24,23,3720,NA,NA
"455",522086451970,0,0,0,0,0,0,0,3300,NA,NA
"456",522086451970,1,6,5,3,2,0,0,3400,NA,NA
"457",522086451970,2,6,5,3,2,0,0,3430,NA,NA
"458",522086451970,3,6,5,3,2,0,0,3500,NA,NA
"459",522086451970,4,8,7,4,3,0,0,3700,NA,NA
"460",522086451970,5,8,7,4,3,0,0,3800,NA,NA
"461",522086451970,6,8,7,4,3,0,0,3900,NA,NA
"462",522097809685,0,0,0,0,0,0,0,3247,NA,NA
"463",522097809685,1,15,15,3,3,15,15,3394.8,NA,NA
"464",522097809685,2,15,15,3,3,15,15,3423.21,NA,NA
"465",522097809685,3,17,17,5,5,17,17,3505.5,NA,NA
"466",522097809685,4,19,19,7,7,19,19,3533.18,NA,NA
"467",522097809685,5,19,19,7,7,19,19,3570.08,NA,NA
"468",522097809685,6,17,17,5,5,17,17,3588.53,NA,NA
"469",522097809685,7,18,18,6,6,18,18,3625.43,NA,NA
"470",522097809685,8,18,18,6,6,18,18,3662.33,NA,NA
"471",522145128789,0,0,0,0,0,0,0,3050,NA,NA
"472",522145128789,1,15,14,3,2,2,2,3300,NA,NA
"473",522145128789,2,16,15,4,3,2,2,3330,NA,NA
"474",522145128789,3,16,15,4,3,2,2,3380,NA,NA
"475",522145128789,4,17,16,5,4,2,2,3410,NA,NA
"476",522145128789,5,17,16,5,4,2,2,3380,NA,NA
"477",522145128789,6,17,16,5,4,2,2,3410,NA,NA
"478",522145128789,7,17,16,5,4,3,3,3560,NA,NA
"479",522145128789,8,17,16,5,4,3,3,3640,NA,NA
"480",522743875767,0,0,0,0,0,0,0,3250,NA,NA
"481",522743875767,1,18,18,18,18,0,0,3570,3695,-0.0350140056022409
"482",522743875767,2,18,18,18,18,0,0,3590,3700,-0.0306406685236769
"483",522743875767,3,18,18,18,18,0,0,3620,3705,-0.0234806629834254
"484",522743875767,4,18,18,18,18,0,0,3690,3730,-0.010840108401084
"485",522743875767,5,19,19,19,19,0,0,3860,3770,0.0233160621761658
"486",522743875767,6,19,19,19,19,0,0,3880,3775,0.0270618556701031
"487",522743875767,7,19,19,19,19,0,0,3910,3780,0.0332480818414322
"488",522743875767,8,19,19,19,19,0,0,3980,3805,0.0439698492462312
"489",522863996797,0,0,0,0,0,0,0,2950,NA,NA
"490",522863996797,1,18,18,14,14,4,4,3150,3920,-0.244444444444444
"491",522863996797,2,19,19,15,15,5,5,3190,3955,-0.239811912225705
"492",522863996797,3,18,18,14,14,5,5,3210,3920,-0.221183800623053
"493",522863996797,4,20,20,16,16,5,5,3250,4000,-0.230769230769231
"494",523084126902,0,0,0,0,0,0,0,3050,NA,NA
"495",523084126902,1,15,13,3,3,5,5,3250,NA,NA
"496",523084126902,2,15,13,3,3,5,5,3330,NA,NA
"497",523084126902,3,16,14,4,4,5,5,3350,NA,NA
"498",523084126902,4,16,14,4,4,5,5,3400,NA,NA
"499",523084126902,5,16,14,4,4,6,6,3500,NA,NA
"500",523084126902,6,16,14,4,4,6,6,3550,NA,NA
"501",523084126902,7,18,16,6,6,8,8,4050,NA,NA
"502",523084126902,8,18,16,6,6,8,8,4100,NA,NA
"503",523776961013,0,0,0,0,0,0,0,4638,NA,NA
"504",523776961013,1,6,6,5,5,6,6,4858,4803,0.0113215314944422
"505",523776961013,2,6,6,5,5,6,6,4898,4808,0.018374846876276
"506",523776961013,3,10,10,9,9,10,10,5008,5073,-0.0129792332268371
"507",523776961013,4,10,10,9,9,10,10,5048,5078,-0.00594294770206022
"508",523776961013,5,10,10,9,9,10,10,5138,5103,0.00681198910081744
"509",523776961013,6,14,14,13,13,14,14,5198,NA,NA
"510",523776961013,7,14,14,13,13,14,14,5288,NA,NA
